t_s	carried	independent
-0.0055	-0.0470752726962	-0.0470752726962
-0.00533333333333	-0.0470273754462	-0.0470273754462
-0.00516666666667	-0.0469627691823	-0.0469627691823
-0.005	-0.0469384466069	-0.0469384466069
-0.00483333333333	-0.0468989825153	-0.0468989825153
-0.00466666666667	-0.0468445318719	-0.0468445318719
-0.0045	-0.0467956944941	-0.0467956944941
-0.00433333333333	-0.046753541078	-0.046753541078
-0.00416666666667	-0.0467150277392	-0.0467150277392
-0.004	-0.0466778228544	-0.0466778228544
-0.00383333333333	-0.0466177257766	-0.0466177257766
-0.00366666666667	-0.0465682474897	-0.0465682474897
-0.0035	-0.0465240692673	-0.0465240692673
-0.00333333333333	-0.0464903076284	-0.0464903076284
-0.00316666666667	-0.0464396985604	-0.0464396985604
-0.003	-0.0464100264576	-0.0464100264576
-0.00283333333333	-0.046363224325	-0.046363224325
-0.00266666666667	-0.0463123623015	-0.0463123623015
-0.0025	-0.0462647363129	-0.0462647363129
-0.00233333333333	-0.0462234862625	-0.0462234862625
-0.00216666666667	-0.0461795031464	-0.0461795031464
-0.002	-0.0461389111465	-0.0461389111465
-0.00183333333333	-0.0460702843221	-0.0460702843221
-0.00166666666667	-0.046032219382	-0.046032219382
-0.0015	-0.0460071875963	-0.0460071875963
-0.00133333333333	-0.0459577358098	-0.0459577358098
-0.00116666666667	-0.0459222611414	-0.0459222611414
-0.001	-0.0458824444089	-0.0458824444089
-0.000833333333333	-0.0458336719729	-0.0458336719729
-0.000666666666667	-0.0457771119803	-0.0457771119803
-0.0005	-0.0457456837845	-0.0457456837845
-0.000333333333333	-0.0457065652422	-0.0457065652422
-0.000166666666667	-0.0456600260921	-0.0456600260921
0	-0.0455982468584	1.20549721345e-05
0.000166666666667	-0.0455595946625	6.86983768057e-06
0.000333333333333	-0.045515494646	7.15248480503e-06
0.0005	-0.0454781812795	6.68440177772e-07
0.000666666666667	-0.0454402850578	-5.21279380711e-06
0.000833333333333	-0.0453850166065	6.29815457679e-06
0.001	-0.0453402965282	7.28067970397e-06
0.00116666666667	-0.0453077135069	-3.85390491337e-06
0.00133333333333	-0.0452587289513	1.43298903197e-06
0.0015	-0.0452132748787	3.20934159822e-06
0.00166666666667	-0.0451841572693	-1.13308303659e-05
0.00183333333333	-0.0451293455454	-1.5695177048e-07
0.002	-0.045083925595	1.64508643087e-06
0.00216666666667	-0.0450277106189	1.42620807082e-05
0.00233333333333	-0.0450047618477	-6.36720231744e-06
